timestamp_utc,ms_since_candle_start,event_type,side,up_bid,up_ask,up_mid,dn_bid,dn_ask,dn_mid,entry_log_ask,entry_log_mid,entry_mv_pct
02:30:01.216,1217,TICK,Up,0.9700,0.9800,0.9750,,,,,,
02:30:01.220,1221,TICK,Down,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.223,1224,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.227,1227,TICK,Down,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.229,1230,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.234,1234,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.237,1237,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.239,1240,TICK,Down,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.243,1243,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.246,1247,TICK,Down,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.250,1251,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.253,1254,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.258,1259,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.262,1263,TICK,Down,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.269,1269,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.275,1276,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.281,1282,TICK,Down,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.290,1291,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.295,1295,TICK,Down,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.299,1299,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.303,1303,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.306,1307,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.310,1311,TICK,Down,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.316,1316,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.320,1321,TICK,Down,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.325,1325,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.329,1330,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.335,1336,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.341,1342,TICK,Down,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.345,1346,TICK,Up,0.9700,0.9800,0.9750,0.0200,0.0300,0.0250,,,
02:30:01.350,1351,TICK,Up,0.9600,0.9800,0.9700,0.0200,0.0300,0.0250,,,
02:30:01.354,1354,TICK,Down,0.9600,0.9800,0.9700,0.0200,0.0400,0.0300,,,
02:30:10.095,10095,TICK,Down,0.9600,0.9800,0.9700,0.3400,0.3500,0.3450,,,
02:30:10.101,10101,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.108,10109,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.112,10113,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.116,10116,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.120,10120,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.125,10125,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.129,10129,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.132,10133,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.139,10139,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.620,10621,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.633,10634,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.651,10651,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.656,10656,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.671,10671,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.684,10684,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.693,10694,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.707,10707,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.725,10725,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:10.731,10731,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.295,11295,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.304,11304,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.308,11308,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.316,11317,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.322,11323,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.332,11333,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.341,11341,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.349,11350,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.363,11363,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.368,11369,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.376,11376,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.383,11383,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.387,11387,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.391,11391,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.395,11396,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.399,11399,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.402,11403,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.405,11405,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.409,11409,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.412,11413,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.416,11416,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.419,11420,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.428,11429,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.440,11441,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.447,11447,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.451,11452,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.454,11455,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.457,11457,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.461,11462,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.464,11464,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.466,11467,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.468,11469,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.471,11471,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.473,11473,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.475,11476,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.479,11479,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.486,11486,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.489,11489,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.496,11496,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.502,11502,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.506,11506,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.508,11509,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.510,11511,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.513,11514,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.516,11517,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.519,11519,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.521,11522,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.526,11526,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.530,11531,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.534,11534,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.537,11537,TICK,Down,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
02:30:11.545,11546,TICK,Up,0.6500,0.6600,0.6550,0.3400,0.3500,0.3450,,,
