timestamp_utc,ms_since_candle_start,event_type,side,up_bid,up_ask,up_mid,dn_bid,dn_ask,dn_mid,entry_log_ask,entry_log_mid,entry_mv_pct
02:30:10.057,10057,TICK,Down,,,,0.3300,0.3600,0.3450,,,
02:30:10.061,10061,TICK,Up,0.6400,0.6700,0.6550,0.3300,0.3600,0.3450,,,
02:30:10.749,10749,TICK,Up,0.6400,0.6700,0.6550,0.3300,0.3600,0.3450,,,
02:30:10.764,10764,TICK,Down,0.6400,0.6700,0.6550,0.3300,0.3600,0.3450,,,
02:30:10.769,10769,TICK,Up,0.6400,0.6800,0.6600,0.3300,0.3600,0.3450,,,
02:30:10.777,10777,TICK,Down,0.6400,0.6800,0.6600,0.3200,0.3600,0.3400,,,
02:30:10.783,10783,TICK,Up,0.6400,0.6800,0.6600,0.3200,0.3600,0.3400,,,
02:30:10.791,10792,TICK,Down,0.6400,0.6800,0.6600,0.3200,0.3600,0.3400,,,
02:30:10.801,10801,TICK,Up,0.6400,0.6900,0.6650,0.3200,0.3600,0.3400,,,
02:30:10.808,10809,TICK,Down,0.6400,0.6900,0.6650,0.3100,0.3600,0.3350,,,
02:30:10.818,10819,TICK,Up,0.6400,0.6900,0.6650,0.3100,0.3600,0.3350,,,
02:30:10.828,10829,TICK,Up,0.6400,0.6900,0.6650,0.3100,0.3600,0.3350,,,
02:30:10.836,10836,TICK,Up,0.6400,0.6900,0.6650,0.3100,0.3600,0.3350,,,
02:30:10.839,10839,TICK,Up,0.6400,0.6900,0.6650,0.3100,0.3600,0.3350,,,
02:30:10.843,10844,TICK,Up,0.6400,0.6800,0.6600,0.3100,0.3600,0.3350,,,
02:30:10.857,10858,TICK,Down,0.6400,0.6800,0.6600,0.3200,0.3600,0.3400,,,
02:30:10.860,10861,TICK,Down,0.6400,0.6800,0.6600,0.3200,0.3600,0.3400,,,
02:30:12.552,12553,TICK,Up,0.5700,0.6500,0.6100,0.3200,0.3600,0.3400,,,
02:30:12.556,12556,TICK,Down,0.5700,0.6500,0.6100,0.3500,0.4300,0.3900,,,
02:30:12.559,12559,TICK,Down,0.5700,0.6500,0.6100,0.3500,0.4300,0.3900,,,
02:30:12.562,12562,TICK,Up,0.5900,0.6500,0.6200,0.3500,0.4300,0.3900,,,
02:30:12.564,12565,TICK,Down,0.5900,0.6500,0.6200,0.3500,0.4100,0.3800,,,
02:30:12.567,12568,TICK,Up,0.5900,0.6500,0.6200,0.3500,0.4100,0.3800,,,
02:30:12.570,12570,TICK,Up,0.5900,0.6900,0.6400,0.3500,0.4100,0.3800,,,
02:30:12.573,12573,TICK,Down,0.5900,0.6900,0.6400,0.3100,0.4100,0.3600,,,
02:30:12.576,12576,TICK,Up,0.5900,0.6900,0.6400,0.3100,0.4100,0.3600,,,
02:30:12.580,12580,TICK,Up,0.5900,0.6800,0.6350,0.3100,0.4100,0.3600,,,
02:30:12.583,12583,TICK,Down,0.5900,0.6800,0.6350,0.3200,0.4100,0.3650,,,
02:30:12.585,12586,TICK,Down,0.5900,0.6800,0.6350,0.3200,0.4100,0.3650,,,
02:30:12.588,12589,TICK,Up,0.6100,0.6700,0.6400,0.3200,0.4100,0.3650,,,
02:30:12.590,12591,TICK,Down,0.6100,0.6700,0.6400,0.3300,0.3900,0.3600,,,
02:30:12.592,12592,TICK,Up,0.6100,0.6700,0.6400,0.3300,0.3900,0.3600,,,
02:30:13.396,13396,TICK,Up,0.6400,0.6800,0.6600,0.3300,0.3900,0.3600,,,
02:30:13.399,13400,TICK,Down,0.6400,0.6800,0.6600,0.3200,0.3600,0.3400,,,
02:30:13.403,13403,TICK,Down,0.6400,0.6800,0.6600,0.3200,0.3600,0.3400,,,
02:30:13.408,13409,TICK,Up,0.6400,0.6800,0.6600,0.3200,0.3600,0.3400,,,
02:30:13.411,13411,TICK,Down,0.6400,0.6800,0.6600,0.3200,0.3600,0.3400,,,
02:30:13.414,13414,TICK,Up,0.6400,0.6800,0.6600,0.3200,0.3600,0.3400,,,
02:30:13.417,13418,TICK,Up,0.6500,0.8100,0.7300,0.3200,0.3600,0.3400,,,
02:30:13.420,13421,TICK,Down,0.6500,0.8100,0.7300,0.1900,0.3500,0.2700,,,
02:30:13.423,13424,TICK,Up,0.6500,0.8100,0.7300,0.1900,0.3500,0.2700,,,
02:30:14.166,14167,TICK,Up,0.5300,0.8100,0.6700,0.1900,0.3500,0.2700,,,
02:30:14.170,14170,TICK,Down,0.5300,0.8100,0.6700,0.1900,0.4700,0.3300,,,
02:30:14.175,14175,TICK,Up,0.5300,0.8100,0.6700,0.1900,0.4700,0.3300,,,
02:30:15.109,15110,TICK,Up,0.6800,0.8100,0.7450,0.1900,0.4700,0.3300,,,
02:30:15.114,15114,TICK,Down,0.6800,0.8100,0.7450,0.1900,0.3200,0.2550,,,
02:30:15.143,15144,TICK,Up,0.6800,0.8100,0.7450,0.1900,0.3200,0.2550,,,
02:30:15.469,15469,TICK,Up,0.6800,0.8100,0.7450,0.1900,0.3200,0.2550,,,
02:30:15.473,15473,TICK,Down,0.6800,0.8100,0.7450,0.1900,0.3200,0.2550,,,
02:30:15.477,15477,TICK,Up,0.6800,0.8100,0.7450,0.1900,0.3200,0.2550,,,
02:30:15.637,15638,TICK,Up,0.6800,0.7200,0.7000,0.1900,0.3200,0.2550,,,
02:30:15.649,15649,TICK,Down,0.6800,0.7200,0.7000,0.2800,0.3200,0.3000,,,
02:30:15.665,15665,TICK,Up,0.6800,0.7200,0.7000,0.2800,0.3200,0.3000,,,
02:30:15.839,15840,TICK,Up,0.6800,0.7300,0.7050,0.2800,0.3200,0.3000,,,
02:30:15.842,15843,TICK,Down,0.6800,0.7300,0.7050,0.2700,0.3200,0.2950,,,
02:30:15.846,15846,TICK,Up,0.6800,0.7300,0.7050,0.2700,0.3200,0.2950,,,
02:30:15.863,15864,TICK,Up,0.6800,0.7300,0.7050,0.2700,0.3200,0.2950,,,
02:30:15.868,15869,TICK,Down,0.6800,0.7300,0.7050,0.2700,0.3200,0.2950,,,
02:30:15.873,15873,TICK,Down,0.6800,0.7300,0.7050,0.2700,0.3200,0.2950,,,
02:30:16.395,16395,TICK,Up,0.6800,0.7200,0.7000,0.2700,0.3200,0.2950,,,
02:30:16.408,16409,TICK,Down,0.6800,0.7200,0.7000,0.2800,0.3200,0.3000,,,
02:30:16.412,16412,TICK,Up,0.6800,0.7200,0.7000,0.2800,0.3200,0.3000,,,
02:30:16.809,16810,TICK,Up,0.6800,0.7200,0.7000,0.2800,0.3200,0.3000,,,
02:30:16.812,16812,TICK,Down,0.6800,0.7200,0.7000,0.2800,0.3200,0.3000,,,
02:30:16.817,16817,TICK,Up,0.6800,0.7200,0.7000,0.2800,0.3200,0.3000,,,
02:30:16.823,16824,TICK,Up,0.6800,0.7200,0.7000,0.2800,0.3200,0.3000,,,
02:30:16.826,16827,TICK,Down,0.6800,0.7200,0.7000,0.2800,0.3200,0.3000,,,
02:30:16.829,16830,TICK,Up,0.6800,0.7200,0.7000,0.2800,0.3200,0.3000,,,
02:30:18.441,18441,TICK,Up,0.6800,0.7300,0.7050,0.2800,0.3200,0.3000,,,
02:30:18.447,18448,TICK,Down,0.6800,0.7300,0.7050,0.2700,0.3200,0.2950,,,
02:30:18.451,18451,TICK,Down,0.6800,0.7300,0.7050,0.2700,0.3200,0.2950,,,
02:30:18.456,18456,TICK,Up,0.6800,0.7100,0.6950,0.2700,0.3200,0.2950,,,
02:30:18.460,18460,TICK,Down,0.6800,0.7100,0.6950,0.2900,0.3200,0.3050,,,
02:30:18.464,18464,TICK,Down,0.6800,0.7100,0.6950,0.2900,0.3200,0.3050,,,
02:30:20.322,20322,TICK,Up,0.8200,0.8600,0.8400,0.2900,0.3200,0.3050,,,
02:30:20.325,20325,TICK,Down,0.8200,0.8600,0.8400,0.1400,0.1800,0.1600,,,
02:30:20.329,20329,TICK,Up,0.8200,0.8600,0.8400,0.1400,0.1800,0.1600,,,
02:30:21.192,21192,TICK,Up,0.8700,0.8800,0.8750,0.1400,0.1800,0.1600,,,
02:30:21.195,21196,TICK,Down,0.8700,0.8800,0.8750,0.1200,0.1300,0.1250,,,
02:30:21.202,21202,TICK,Up,0.8700,0.8800,0.8750,0.1200,0.1300,0.1250,,,
02:30:22.896,22897,TICK,Up,0.7900,0.8500,0.8200,0.1200,0.1300,0.1250,,,
02:30:22.899,22899,TICK,Down,0.7900,0.8500,0.8200,0.1500,0.2100,0.1800,,,
02:30:22.915,22916,TICK,Down,0.7900,0.8500,0.8200,0.1500,0.2100,0.1800,,,
02:30:31.448,31449,TICK,Up,0.8300,0.8800,0.8550,0.1500,0.2100,0.1800,,,
02:30:31.454,31454,TICK,Down,0.8300,0.8800,0.8550,0.1200,0.1700,0.1450,,,
02:30:31.466,31466,TICK,Down,0.8300,0.8800,0.8550,0.1200,0.1700,0.1450,,,
02:30:32.223,32223,TICK,Up,0.8600,0.8800,0.8700,0.1200,0.1700,0.1450,,,
02:30:32.229,32230,TICK,Down,0.8600,0.8800,0.8700,0.1200,0.1400,0.1300,,,
02:30:32.244,32245,TICK,Up,0.8600,0.8800,0.8700,0.1200,0.1400,0.1300,,,
02:30:35.329,35330,TICK,Up,0.8600,0.9100,0.8850,0.1200,0.1400,0.1300,,,
02:30:35.337,35337,TICK,Down,0.8600,0.9100,0.8850,0.0900,0.1400,0.1150,,,
02:30:35.346,35347,TICK,Up,0.8600,0.9100,0.8850,0.0900,0.1400,0.1150,,,
02:30:35.733,35734,TICK,Up,0.8600,0.8900,0.8750,0.0900,0.1400,0.1150,,,
02:30:35.737,35737,TICK,Down,0.8600,0.8900,0.8750,0.1100,0.1400,0.1250,,,
02:30:35.741,35742,TICK,Up,0.8600,0.8900,0.8750,0.1100,0.1400,0.1250,,,
02:30:36.302,36302,TICK,Up,0.8400,0.8700,0.8550,0.1100,0.1400,0.1250,,,
02:30:36.308,36308,TICK,Down,0.8400,0.8700,0.8550,0.1300,0.1600,0.1450,,,
02:30:36.312,36312,TICK,Up,0.8400,0.8700,0.8550,0.1300,0.1600,0.1450,,,
02:30:36.322,36323,TICK,Up,0.8000,0.8700,0.8350,0.1300,0.1600,0.1450,,,
02:30:36.328,36329,TICK,Down,0.8000,0.8700,0.8350,0.1300,0.2000,0.1650,,,
02:30:36.333,36334,TICK,Down,0.8000,0.8700,0.8350,0.1300,0.2000,0.1650,,,
02:30:38.980,38981,TICK,Up,0.8100,0.8500,0.8300,0.1300,0.2000,0.1650,,,
02:30:38.984,38985,TICK,Down,0.8100,0.8500,0.8300,0.1500,0.1900,0.1700,,,
02:30:38.987,38988,TICK,Down,0.8100,0.8500,0.8300,0.1500,0.1900,0.1700,,,
02:30:40.151,40152,TICK,Up,0.8400,0.8500,0.8450,0.1500,0.1900,0.1700,,,
02:30:40.155,40155,TICK,Down,0.8400,0.8500,0.8450,0.1500,0.1600,0.1550,,,
02:30:40.157,40158,TICK,Up,0.8400,0.8500,0.8450,0.1500,0.1600,0.1550,,,
02:30:40.939,40939,TICK,Up,0.8000,0.8500,0.8250,0.1500,0.1600,0.1550,,,
02:30:40.942,40943,TICK,Down,0.8000,0.8500,0.8250,0.1500,0.2000,0.1750,,,
02:30:40.945,40946,TICK,Down,0.8000,0.8500,0.8250,0.1500,0.2000,0.1750,,,
02:30:42.987,42988,TICK,Up,0.8000,0.8700,0.8350,0.1500,0.2000,0.1750,,,
02:30:42.991,42991,TICK,Down,0.8000,0.8700,0.8350,0.1300,0.2000,0.1650,,,
02:30:43.026,43026,TICK,Down,0.8000,0.8700,0.8350,0.1300,0.2000,0.1650,,,
02:30:43.157,43158,TICK,Up,0.7900,0.8700,0.8300,0.1300,0.2000,0.1650,,,
02:30:43.160,43161,TICK,Down,0.7900,0.8700,0.8300,0.1300,0.2100,0.1700,,,
02:30:43.164,43165,TICK,Up,0.7900,0.8700,0.8300,0.1300,0.2100,0.1700,,,
02:30:44.986,44986,TICK,Up,0.8300,0.8700,0.8500,0.1300,0.2100,0.1700,,,
02:30:44.990,44990,TICK,Down,0.8300,0.8700,0.8500,0.1300,0.1700,0.1500,,,
02:30:44.999,45000,TICK,Up,0.8300,0.8700,0.8500,0.1300,0.1700,0.1500,,,
02:30:46.403,46403,TICK,Up,0.8000,0.8700,0.8350,0.1300,0.1700,0.1500,,,
02:30:46.409,46409,TICK,Down,0.8000,0.8700,0.8350,0.1300,0.2000,0.1650,,,
02:30:46.425,46426,TICK,Down,0.8000,0.8700,0.8350,0.1300,0.2000,0.1650,,,
02:30:47.168,47168,TICK,Up,0.7900,0.8600,0.8250,0.1300,0.2000,0.1650,,,
02:30:47.174,47175,TICK,Down,0.7900,0.8600,0.8250,0.1400,0.2100,0.1750,,,
02:30:47.208,47209,TICK,Up,0.7900,0.8600,0.8250,0.1400,0.2100,0.1750,,,
02:30:48.260,48260,TICK,Up,0.7800,0.8400,0.8100,0.1400,0.2100,0.1750,,,
02:30:48.263,48263,TICK,Down,0.7800,0.8400,0.8100,0.1600,0.2200,0.1900,,,
02:30:48.267,48268,TICK,Up,0.7800,0.8400,0.8100,0.1600,0.2200,0.1900,,,
02:30:48.271,48271,TICK,Up,0.7600,0.8400,0.8000,0.1600,0.2200,0.1900,,,
02:30:48.275,48275,TICK,Down,0.7600,0.8400,0.8000,0.1600,0.2400,0.2000,,,
02:30:48.297,48298,TICK,Down,0.7600,0.8400,0.8000,0.1600,0.2400,0.2000,,,
02:30:50.124,50124,TICK,Up,0.7600,0.7800,0.7700,0.1600,0.2400,0.2000,,,
02:30:50.130,50131,TICK,Down,0.7600,0.7800,0.7700,0.2200,0.2400,0.2300,,,
02:30:50.134,50135,TICK,Up,0.7600,0.7800,0.7700,0.2200,0.2400,0.2300,,,
02:30:53.060,53061,TICK,Up,0.7200,0.7800,0.7500,0.2200,0.2400,0.2300,,,
02:30:53.066,53066,TICK,Down,0.7200,0.7800,0.7500,0.2200,0.2800,0.2500,,,
02:30:53.130,53130,TICK,Down,0.7200,0.7800,0.7500,0.2200,0.2800,0.2500,,,
02:30:55.391,55392,TICK,Up,0.7200,0.7600,0.7400,0.2200,0.2800,0.2500,,,
02:30:55.396,55396,TICK,Down,0.7200,0.7600,0.7400,0.2400,0.2800,0.2600,,,
02:30:55.404,55404,TICK,Up,0.7200,0.7600,0.7400,0.2400,0.2800,0.2600,,,
02:30:57.215,57215,TICK,Up,0.6800,0.7000,0.6900,0.2400,0.2800,0.2600,,,
02:30:57.222,57222,TICK,Down,0.6800,0.7000,0.6900,0.3000,0.3200,0.3100,,,
02:30:57.598,57598,TICK,Down,0.6800,0.7000,0.6900,0.3000,0.3200,0.3100,,,
02:30:59.236,59237,TICK,Up,0.5700,0.6900,0.6300,0.3000,0.3200,0.3100,,,
02:30:59.238,59239,TICK,Down,0.5700,0.6900,0.6300,0.3100,0.4300,0.3700,,,
02:30:59.245,59245,TICK,Down,0.5700,0.6900,0.6300,0.3100,0.4300,0.3700,,,
02:31:01.579,61579,TICK,Up,0.5300,0.5700,0.5500,0.3100,0.4300,0.3700,,,
02:31:01.584,61584,TICK,Down,0.5300,0.5700,0.5500,0.4300,0.4700,0.4500,,,
02:31:01.588,61589,TICK,Down,0.5300,0.5700,0.5500,0.4300,0.4700,0.4500,,,
02:31:02.762,62762,TICK,Up,0.4500,0.5500,0.5000,0.4300,0.4700,0.4500,,,
02:31:02.766,62767,TICK,Down,0.4500,0.5500,0.5000,0.4500,0.5500,0.5000,,,
02:31:02.770,62770,TICK,Down,0.4500,0.5500,0.5000,0.4500,0.5500,0.5000,,,
02:31:02.773,62773,TICK,Up,0.4600,0.5500,0.5050,0.4500,0.5500,0.5000,,,
02:31:02.776,62776,TICK,Down,0.4600,0.5500,0.5050,0.4500,0.5400,0.4950,,,
02:31:02.779,62780,TICK,Up,0.4600,0.5500,0.5050,0.4500,0.5400,0.4950,,,
02:31:02.783,62784,TICK,Up,0.4600,0.5700,0.5150,0.4500,0.5400,0.4950,,,
02:31:02.787,62788,TICK,Down,0.4600,0.5700,0.5150,0.4300,0.5400,0.4850,,,
02:31:02.790,62791,TICK,Up,0.4600,0.5700,0.5150,0.4300,0.5400,0.4850,,,
02:31:42.341,102342,TICK,Up,0.4600,0.5900,0.5250,0.4300,0.5400,0.4850,,,
02:31:42.344,102345,TICK,Down,0.4600,0.5900,0.5250,0.4100,0.5400,0.4750,,,
02:31:42.347,102348,TICK,Up,0.4600,0.5900,0.5250,0.4100,0.5400,0.4750,,,
02:31:42.351,102352,TICK,Up,0.5500,0.6500,0.6000,0.4100,0.5400,0.4750,,,
02:31:42.354,102354,TICK,Down,0.5500,0.6500,0.6000,0.3500,0.4500,0.4000,,,
02:31:42.356,102357,TICK,Up,0.5500,0.6500,0.6000,0.3500,0.4500,0.4000,,,
02:31:42.359,102360,TICK,Up,0.5500,0.6600,0.6050,0.3500,0.4500,0.4000,,,
02:31:42.361,102362,TICK,Down,0.5500,0.6600,0.6050,0.3400,0.4500,0.3950,,,
02:31:42.365,102365,TICK,Up,0.5500,0.6600,0.6050,0.3400,0.4500,0.3950,,,
02:31:42.371,102372,TICK,Up,0.6100,0.7100,0.6600,0.3400,0.4500,0.3950,,,
02:31:42.375,102375,TICK,Down,0.6100,0.7100,0.6600,0.2900,0.3900,0.3400,,,
02:31:42.379,102379,TICK,Up,0.6100,0.7100,0.6600,0.2900,0.3900,0.3400,,,
02:31:50.899,110899,TICK,Up,0.5500,0.6700,0.6100,0.2900,0.3900,0.3400,,,
02:31:50.904,110905,TICK,Down,0.5500,0.6700,0.6100,0.3300,0.4500,0.3900,,,
02:31:50.909,110910,TICK,Down,0.5500,0.6700,0.6100,0.3300,0.4500,0.3900,,,
02:31:50.919,110920,TICK,Up,0.5300,0.6500,0.5900,0.3300,0.4500,0.3900,,,
02:31:50.924,110925,TICK,Down,0.5300,0.6500,0.5900,0.3500,0.4700,0.4100,,,
02:31:50.929,110930,TICK,Down,0.5300,0.6500,0.5900,0.3500,0.4700,0.4100,,,
02:31:50.942,110943,TICK,Up,0.5300,0.7000,0.6150,0.3500,0.4700,0.4100,,,
02:31:50.950,110951,TICK,Down,0.5300,0.7000,0.6150,0.3000,0.4700,0.3850,,,
02:31:50.954,110955,TICK,Up,0.5300,0.7000,0.6150,0.3000,0.4700,0.3850,,,
02:31:51.938,111938,TICK,Up,0.5500,0.6600,0.6050,0.3000,0.4700,0.3850,,,
02:31:51.943,111944,TICK,Down,0.5500,0.6600,0.6050,0.3400,0.4500,0.3950,,,
02:31:51.945,111946,TICK,Down,0.5500,0.6600,0.6050,0.3400,0.4500,0.3950,,,
02:31:54.141,114142,TICK,Up,0.5100,0.6100,0.5600,0.3400,0.4500,0.3950,,,
02:31:54.146,114147,TICK,Down,0.5100,0.6100,0.5600,0.3900,0.4900,0.4400,,,
02:31:54.149,114150,TICK,Down,0.5100,0.6100,0.5600,0.3900,0.4900,0.4400,,,
02:31:55.031,115031,TICK,Up,0.4800,0.6000,0.5400,0.3900,0.4900,0.4400,,,
02:31:55.033,115034,TICK,Down,0.4800,0.6000,0.5400,0.4000,0.5200,0.4600,,,
02:31:55.038,115038,TICK,Up,0.4800,0.6000,0.5400,0.4000,0.5200,0.4600,,,
02:31:55.047,115048,TICK,Up,0.4800,0.5700,0.5250,0.4000,0.5200,0.4600,,,
02:31:55.050,115051,TICK,Down,0.4800,0.5700,0.5250,0.4300,0.5200,0.4750,,,
02:31:55.053,115053,TICK,Up,0.4800,0.5700,0.5250,0.4300,0.5200,0.4750,,,
02:31:55.057,115058,TICK,Up,0.4800,0.5100,0.4950,0.4300,0.5200,0.4750,,,
02:31:55.062,115062,TICK,Down,0.4800,0.5100,0.4950,0.4900,0.5200,0.5050,,,
02:31:55.068,115069,TICK,Up,0.4800,0.5100,0.4950,0.4900,0.5200,0.5050,,,
02:31:56.685,116686,TICK,Up,0.4400,0.4900,0.4650,0.4900,0.5200,0.5050,,,
02:31:56.689,116690,TICK,Down,0.4400,0.4900,0.4650,0.5100,0.5600,0.5350,,,
02:31:56.693,116693,TICK,Down,0.4400,0.4900,0.4650,0.5100,0.5600,0.5350,,,
02:31:56.699,116700,TICK,Up,0.4600,0.5700,0.5150,0.5100,0.5600,0.5350,,,
02:31:56.703,116703,TICK,Down,0.4600,0.5700,0.5150,0.4300,0.5400,0.4850,,,
02:31:56.706,116706,TICK,Down,0.4600,0.5700,0.5150,0.4300,0.5400,0.4850,,,
02:31:56.708,116709,TICK,Up,0.4600,0.5800,0.5200,0.4300,0.5400,0.4850,,,
02:31:56.714,116714,TICK,Down,0.4600,0.5800,0.5200,0.4200,0.5400,0.4800,,,
02:31:56.718,116719,TICK,Up,0.4600,0.5800,0.5200,0.4200,0.5400,0.4800,,,
02:31:57.875,117875,TICK,Up,0.4700,0.6100,0.5400,0.4200,0.5400,0.4800,,,
02:31:57.879,117880,TICK,Down,0.4700,0.6100,0.5400,0.3900,0.5300,0.4600,,,
02:31:57.883,117884,TICK,Down,0.4700,0.6100,0.5400,0.3900,0.5300,0.4600,,,
02:31:57.889,117889,TICK,Up,0.5100,0.6100,0.5600,0.3900,0.5300,0.4600,,,
02:31:57.891,117891,TICK,Down,0.5100,0.6100,0.5600,0.3900,0.4900,0.4400,,,
02:31:57.893,117893,TICK,Up,0.5100,0.6100,0.5600,0.3900,0.4900,0.4400,,,
