timestamp,side,outcome,price,size,usdc,market
2026-03-19 22:32:39.000,BUY,Up,0.25,121.91895,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:39.000,BUY,Up,0.333080444735121,15.101379999999999,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:35.000,BUY,Up,0.24,67.18,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:35.000,BUY,Up,0.24000009120017146,1.315787,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:35.000,BUY,Up,0.24,75,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:35.000,BUY,Up,0.24000009120017146,1.315787,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:35.000,BUY,Up,0.24,5.131575,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:35.000,BUY,Up,0.24,0.04,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:33.000,BUY,Down,0.87,4.34,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:33.000,BUY,Down,0.7699999875303636,15.9132,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:33.000,BUY,Down,0.7420255183413078,74.55075,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:33.000,BUY,Down,0.8700011266694208,0.692306,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:31.000,BUY,Down,0.68,4.94082,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:29.000,BUY,Down,0.36,14.80094,0,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
