timestamp_utc,ms_since_candle_start,event_type,asset,side,up_bid,up_ask,up_mid,dn_bid,dn_ask,dn_mid,entry_log_ask,entry_log_mid,entry_mv_pct
18:15:39.246,39246,TICK,SOL,Up,0.0300,0.1100,0.0700,0.9500,0.9700,0.9600,,,
18:15:39.250,39251,TICK,SOL,Down,0.0300,0.1100,0.0700,0.8900,0.9700,0.9300,,,
18:15:39.257,39257,TICK,SOL,Up,0.0300,0.1100,0.0700,0.8900,0.9700,0.9300,,,
18:15:39.931,39931,ENTRY_DRY,ETH,Up,,,,,,,0.51,0.505,0.031
18:15:41.052,41052,ENTRY_DRY,BTC,Up,,,,,,,0.49,0.475,0.031
18:15:41.459,41459,TICK,ETH,Up,0.0500,0.0800,0.0650,,,,,,
18:15:41.462,41463,TICK,ETH,Down,0.0500,0.0800,0.0650,0.9200,0.9500,0.9350,,,
18:15:41.468,41468,TICK,ETH,Down,0.0500,0.0800,0.0650,0.9200,0.9500,0.9350,,,
18:15:41.476,41476,TICK,ETH,Up,0.0500,0.0600,0.0550,0.9200,0.9500,0.9350,,,
18:15:41.484,41484,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.492,41492,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.497,41497,TICK,ETH,Up,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.502,41502,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.506,41507,TICK,ETH,Up,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.511,41511,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.522,41523,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.528,41529,TICK,ETH,Up,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.534,41534,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.541,41542,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.546,41546,TICK,ETH,Up,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.554,41555,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.562,41562,TICK,ETH,Up,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.567,41567,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.570,41571,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.572,41573,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.575,41576,TICK,ETH,Up,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.577,41578,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.580,41580,TICK,ETH,Up,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.582,41582,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.584,41585,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.587,41587,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.590,41590,TICK,ETH,Up,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.594,41595,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.600,41601,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.605,41606,TICK,ETH,Up,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.609,41609,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.611,41612,TICK,ETH,Down,0.0500,0.0600,0.0550,0.9400,0.9500,0.9450,,,
18:15:41.614,41614,TICK,ETH,Up,0.0300,0.0600,0.0450,0.9400,0.9500,0.9450,,,
18:15:41.616,41616,TICK,ETH,Down,0.0300,0.0600,0.0450,0.9400,0.9700,0.9550,,,
18:15:41.617,41618,TICK,ETH,Down,0.0300,0.0600,0.0450,0.9400,0.9700,0.9550,,,
18:15:41.619,41620,TICK,ETH,Up,0.0400,0.0500,0.0450,0.9400,0.9700,0.9550,,,
18:15:41.621,41622,TICK,ETH,Down,0.0400,0.0500,0.0450,0.9500,0.9600,0.9550,,,
18:15:41.626,41626,TICK,ETH,Down,0.0400,0.0500,0.0450,0.9500,0.9600,0.9550,,,
18:15:41.631,41631,TICK,ETH,Up,0.0300,0.0500,0.0400,0.9500,0.9600,0.9550,,,
18:15:41.634,41634,TICK,ETH,Down,0.0300,0.0500,0.0400,0.9500,0.9700,0.9600,,,
18:15:41.638,41639,TICK,ETH,Down,0.0300,0.0500,0.0400,0.9500,0.9700,0.9600,,,
18:15:41.641,41642,TICK,ETH,Up,0.0400,0.0500,0.0450,0.9500,0.9700,0.9600,,,
18:15:41.645,41645,TICK,ETH,Down,0.0400,0.0500,0.0450,0.9500,0.9600,0.9550,,,
18:15:41.649,41649,TICK,ETH,Up,0.0300,0.0500,0.0400,0.9500,0.9600,0.9550,,,
18:15:41.654,41654,TICK,ETH,Down,0.0300,0.0500,0.0400,0.9500,0.9700,0.9600,,,
18:15:41.656,41656,TICK,ETH,Down,0.0300,0.0500,0.0400,0.9500,0.9700,0.9600,,,
18:15:41.658,41659,TICK,ETH,Down,0.0300,0.0500,0.0400,0.9500,0.9700,0.9600,,,
18:15:41.660,41661,TICK,ETH,Up,0.0300,0.0500,0.0400,0.9500,0.9700,0.9600,,,
18:15:41.662,41663,TICK,ETH,Down,0.0300,0.0500,0.0400,0.9500,0.9700,0.9600,,,
18:15:41.664,41664,TICK,ETH,Down,0.0300,0.0500,0.0400,0.9500,0.9700,0.9600,,,
18:15:41.666,41667,TICK,ETH,Up,0.0300,0.0400,0.0350,0.9500,0.9700,0.9600,,,
18:15:41.669,41669,TICK,ETH,Down,0.0300,0.0400,0.0350,0.9600,0.9700,0.9650,,,
18:15:41.671,41671,TICK,ETH,Down,0.0300,0.0400,0.0350,0.9600,0.9700,0.9650,,,
18:15:41.673,41674,TICK,ETH,Up,0.0200,0.0500,0.0350,0.9600,0.9700,0.9650,,,
18:15:41.679,41679,TICK,ETH,Down,0.0200,0.0500,0.0350,0.9500,0.9800,0.9650,,,
18:15:41.687,41688,TICK,ETH,Up,0.0200,0.0500,0.0350,0.9500,0.9800,0.9650,,,
18:15:41.695,41695,TICK,ETH,Down,0.0200,0.0500,0.0350,0.9500,0.9800,0.9650,,,
18:15:41.698,41698,TICK,ETH,Down,0.0200,0.0500,0.0350,0.9500,0.9800,0.9650,,,
18:15:41.700,41701,TICK,ETH,Down,0.0200,0.0500,0.0350,0.9500,0.9800,0.9650,,,
18:15:41.704,41705,TICK,ETH,Up,0.0200,0.0400,0.0300,0.9500,0.9800,0.9650,,,
18:15:41.707,41707,TICK,ETH,Down,0.0200,0.0400,0.0300,0.9600,0.9800,0.9700,,,
18:15:41.710,41710,TICK,ETH,Down,0.0200,0.0400,0.0300,0.9600,0.9800,0.9700,,,
18:15:41.714,41715,TICK,ETH,Up,0.0300,0.0400,0.0350,0.9600,0.9800,0.9700,,,
18:15:41.723,41724,TICK,ETH,Down,0.0300,0.0400,0.0350,0.9600,0.9700,0.9650,,,
18:15:41.743,41743,TICK,ETH,Down,0.0300,0.0400,0.0350,0.9600,0.9700,0.9650,,,
18:15:41.749,41749,TICK,XRP,Up,0.0100,0.0300,0.0200,,,,,,
18:15:41.752,41753,TICK,XRP,Down,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.754,41755,TICK,XRP,Down,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.757,41758,TICK,XRP,Up,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.759,41760,TICK,XRP,Down,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.762,41762,TICK,XRP,Up,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.764,41765,TICK,XRP,Down,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.768,41769,TICK,XRP,Down,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.771,41771,TICK,XRP,Down,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.772,41773,TICK,XRP,Up,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.775,41776,TICK,XRP,Down,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.778,41778,TICK,XRP,Down,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.781,41781,TICK,XRP,Up,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.783,41783,TICK,XRP,Down,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:41.785,41785,TICK,XRP,Down,0.0100,0.0300,0.0200,0.9700,0.9900,0.9800,,,
18:15:47.486,47487,TICK,BTC,Down,0.0100,0.0200,0.0150,0.3700,0.3800,0.3750,,,
18:15:47.491,47491,TICK,BTC,Up,0.6200,0.6300,0.6250,0.3700,0.3800,0.3750,,,
18:15:47.496,47496,TICK,XRP,Up,0.4500,0.4900,0.4700,0.9700,0.9900,0.9800,,,
18:15:47.498,47499,TICK,XRP,Down,0.4500,0.4900,0.4700,0.5100,0.5500,0.5300,,,
18:15:47.509,47509,TICK,ETH,Down,0.0300,0.0400,0.0350,0.3800,0.3900,0.3850,,,
18:15:47.512,47512,TICK,ETH,Up,0.6100,0.6200,0.6150,0.3800,0.3900,0.3850,,,
18:15:47.534,47534,TICK,SOL,Up,0.5600,0.5700,0.5650,0.8900,0.9700,0.9300,,,
18:15:47.536,47537,TICK,SOL,Down,0.5600,0.5700,0.5650,0.4300,0.4400,0.4350,,,
18:15:47.574,47575,TICK,BTC,Up,0.6200,0.6300,0.6250,0.3700,0.3800,0.3750,,,
18:15:47.584,47584,TICK,BTC,Down,0.6200,0.6300,0.6250,0.3700,0.3800,0.3750,,,
18:15:47.594,47595,TICK,BTC,Up,0.6200,0.6300,0.6250,0.3700,0.3800,0.3750,,,
18:15:47.630,47631,TICK,BTC,Up,0.6200,0.6300,0.6250,0.3700,0.3800,0.3750,,,
18:15:47.636,47636,TICK,BTC,Down,0.6200,0.6300,0.6250,0.3700,0.3800,0.3750,,,
18:15:47.644,47645,TICK,BTC,Down,0.6200,0.6300,0.6250,0.3700,0.3800,0.3750,,,
18:15:47.652,47653,TICK,ETH,Up,0.6100,0.6200,0.6150,0.3800,0.3900,0.3850,,,
18:15:47.657,47658,TICK,ETH,Down,0.6100,0.6200,0.6150,0.3800,0.3900,0.3850,,,
18:15:47.670,47670,TICK,ETH,Up,0.6100,0.6200,0.6150,0.3800,0.3900,0.3850,,,
