timestamp_utc,ms_since_candle_start,event_type,side,up_bid,up_ask,up_mid,dn_bid,dn_ask,dn_mid,entry_log_ask,entry_log_mid,entry_mv_pct
02:15:02.702,2702,TICK,Up,0.4800,0.4900,0.4850,,,,,,
02:15:02.708,2709,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:02.723,2724,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:02.732,2733,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:02.740,2741,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:02.809,2810,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:02.877,2877,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:02.884,2884,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:02.889,2889,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:02.967,2967,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:02.971,2971,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:02.981,2982,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:02.987,2987,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:02.996,2996,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.001,3001,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.008,3008,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.014,3015,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.022,3023,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.030,3030,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.034,3035,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.038,3038,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.042,3042,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.045,3046,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.050,3050,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.054,3054,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.058,3058,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.120,3120,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.124,3125,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.128,3129,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.133,3133,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.137,3138,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.142,3142,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.695,3695,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.702,3702,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.707,3707,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.716,3716,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.721,3721,TICK,Down,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.725,3726,TICK,Up,0.4800,0.4900,0.4850,0.5100,0.5200,0.5150,,,
02:15:03.730,3730,TICK,Up,0.4800,0.5000,0.4900,0.5100,0.5200,0.5150,,,
02:15:03.735,3735,TICK,Down,0.4800,0.5000,0.4900,0.5000,0.5200,0.5100,,,
02:15:03.739,3740,TICK,Up,0.4800,0.5000,0.4900,0.5000,0.5200,0.5100,,,
02:15:03.743,3744,TICK,Down,0.4800,0.5000,0.4900,0.5000,0.5200,0.5100,,,
02:15:03.747,3748,TICK,Down,0.4800,0.5000,0.4900,0.5000,0.5200,0.5100,,,
02:15:03.752,3752,TICK,Up,0.4800,0.5000,0.4900,0.5000,0.5200,0.5100,,,
02:15:03.755,3756,TICK,Down,0.4800,0.5000,0.4900,0.5000,0.5200,0.5100,,,
02:15:03.760,3760,TICK,Up,0.4800,0.5000,0.4900,0.5000,0.5200,0.5100,,,
02:15:03.765,3765,TICK,Up,0.4800,0.5000,0.4900,0.5000,0.5200,0.5100,,,
02:15:03.770,3770,TICK,Up,0.4800,0.5000,0.4900,0.5000,0.5200,0.5100,,,
02:15:03.774,3775,TICK,Down,0.4800,0.5000,0.4900,0.5000,0.5200,0.5100,,,
02:15:03.779,3780,TICK,Up,0.4800,0.5000,0.4900,0.5000,0.5200,0.5100,,,
02:15:03.782,3783,TICK,Down,0.4800,0.5000,0.4900,0.5000,0.5200,0.5100,,,
02:15:03.787,3787,TICK,Up,0.4700,0.5000,0.4850,0.5000,0.5200,0.5100,,,
02:15:03.790,3791,TICK,Down,0.4700,0.5000,0.4850,0.5000,0.5300,0.5150,,,
02:15:03.794,3794,TICK,Up,0.5100,0.5200,0.5150,0.5000,0.5300,0.5150,,,
02:15:03.798,3798,TICK,Down,0.5100,0.5200,0.5150,0.4800,0.4900,0.4850,,,
02:15:03.801,3802,TICK,Up,0.4700,0.5200,0.4950,0.4800,0.4900,0.4850,,,
02:15:03.805,3805,TICK,Down,0.4700,0.5200,0.4950,0.4800,0.5300,0.5050,,,
02:15:03.809,3809,TICK,Up,0.4200,0.4300,0.4250,0.4800,0.5300,0.5050,,,
02:15:03.812,3813,TICK,Down,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:03.816,3816,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:03.821,3821,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:03.826,3826,TICK,Down,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:03.832,3832,TICK,Down,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:03.837,3837,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:03.839,3840,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:03.845,3845,TICK,Down,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:03.848,3849,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:03.851,3852,TICK,Down,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:03.854,3854,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.844,4845,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.849,4850,TICK,Down,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.855,4856,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.859,4860,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.863,4863,TICK,Down,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.866,4867,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.870,4871,TICK,Down,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.875,4875,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.880,4881,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.887,4887,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.893,4893,TICK,Down,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.896,4897,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.902,4902,TICK,Down,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.908,4908,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.912,4913,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.917,4917,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.921,4922,TICK,Down,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.926,4927,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.931,4931,TICK,Down,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.935,4935,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.940,4941,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
02:15:04.946,4947,TICK,Up,0.4200,0.4300,0.4250,0.5700,0.5800,0.5750,,,
