timestamp,time_utc,side,outcome,price,size,usdc,market
1773959581,2026-03-19 22:33:01,SELL,Up,0.06,9.0,0.54,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959583,2026-03-19 22:33:03,SELL,Up,0.05,10.0,0.5,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959583,2026-03-19 22:33:03,SELL,Up,0.06,10.0,0.6,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959585,2026-03-19 22:33:05,SELL,Up,0.04,9.0,0.36,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959585,2026-03-19 22:33:05,SELL,Up,0.06,18.0,1.08,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959585,2026-03-19 22:33:05,SELL,Up,0.05454545454545454,11.0,0.6,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959585,2026-03-19 22:33:05,SELL,Up,0.04,9.0,0.36,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959587,2026-03-19 22:33:07,BUY,Up,0.07,8.99047,0.6293329000000001,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959591,2026-03-19 22:33:11,BUY,Up,0.07,8.99047,0.6293329000000001,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959593,2026-03-19 22:33:13,SELL,Up,0.03,9.0,0.27,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959593,2026-03-19 22:33:13,BUY,Up,0.04,8.99669,0.35986759999999995,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959593,2026-03-19 22:33:13,SELL,Up,0.03,12.0,0.36,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959593,2026-03-19 22:33:13,SELL,Up,0.03,86.0,2.58,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959593,2026-03-19 22:33:13,BUY,Up,0.04,8.99669,0.35986759999999995,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959593,2026-03-19 22:33:13,BUY,Up,0.05,8.99493,0.44974650000000005,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959593,2026-03-19 22:33:13,BUY,Up,0.05,9.99436,0.49971800000000005,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959593,2026-03-19 22:33:13,BUY,Up,0.05,9.99436,0.49971800000000005,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959595,2026-03-19 22:33:15,SELL,Up,0.03,18.0,0.54,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959597,2026-03-19 22:33:17,SELL,Up,0.02,10.0,0.2,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959597,2026-03-19 22:33:17,SELL,Up,0.02,78.0,1.56,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959597,2026-03-19 22:33:17,BUY,Up,0.02,10.99895,0.219979,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959597,2026-03-19 22:33:17,BUY,Up,0.02,8.99914,0.17998280000000003,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959597,2026-03-19 22:33:17,BUY,Up,0.01,8.99978,0.0899978,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959599,2026-03-19 22:33:19,BUY,Up,0.02,12.99876,0.2599752,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959599,2026-03-19 22:33:19,BUY,Up,0.02,8.99914,0.17998280000000003,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959599,2026-03-19 22:33:19,BUY,Up,0.02,11.99885,0.239977,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959599,2026-03-19 22:33:19,BUY,Up,0.03,50.98921,1.5296763,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959599,2026-03-19 22:33:19,BUY,Up,0.02,8.99914,0.17998280000000003,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959599,2026-03-19 22:33:19,BUY,Up,0.02,12.99876,0.2599752,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959599,2026-03-19 22:33:19,SELL,Up,0.05,19.0,0.9500000000000001,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959599,2026-03-19 22:33:19,BUY,Up,0.02,11.99885,0.239977,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959601,2026-03-19 22:33:21,BUY,Up,0.01,50.99876,0.5099876,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959601,2026-03-19 22:33:21,BUY,Up,0.01,12.99969,0.1299969,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959603,2026-03-19 22:33:23,SELL,Up,0.03,5.0,0.15,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959603,2026-03-19 22:33:23,BUY,Up,0.06,9.99205,0.599523,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959605,2026-03-19 22:33:25,BUY,Up,0.01,9.99976,0.0999976,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959605,2026-03-19 22:33:25,BUY,Up,0.01,8.99978,0.0899978,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959605,2026-03-19 22:33:25,BUY,Up,0.01,8.99978,0.0899978,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959605,2026-03-19 22:33:25,BUY,Up,0.01,10.99974,0.1099974,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959605,2026-03-19 22:33:25,BUY,Up,0.01,8.99978,0.0899978,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959605,2026-03-19 22:33:25,BUY,Up,0.01,8.99978,0.0899978,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959607,2026-03-19 22:33:27,BUY,Up,0.01,8.99978,0.0899978,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959609,2026-03-19 22:33:29,BUY,Up,0.01,11.99971,0.11999710000000001,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959609,2026-03-19 22:33:29,BUY,Up,0.01,8.99978,0.0899978,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959609,2026-03-19 22:33:29,BUY,Up,0.01,9.99976,0.0999976,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959611,2026-03-19 22:33:31,BUY,Up,0.01,11.99971,0.11999710000000001,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959611,2026-03-19 22:33:31,BUY,Up,0.01,9.99976,0.0999976,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959615,2026-03-19 22:33:35,BUY,Up,0.01,9.99976,0.0999976,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959615,2026-03-19 22:33:35,BUY,Up,0.01,9.99976,0.0999976,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959623,2026-03-19 22:33:43,BUY,Up,0.01,8.99978,0.0899978,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959629,2026-03-19 22:33:49,BUY,Up,0.01,8.99978,0.0899978,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959629,2026-03-19 22:33:49,BUY,Up,0.01,12.99969,0.1299969,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959633,2026-03-19 22:33:53,BUY,Up,0.01,9.99976,0.0999976,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959637,2026-03-19 22:33:57,BUY,Up,0.01,8.99978,0.0899978,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959637,2026-03-19 22:33:57,BUY,Up,0.01,17.99956,0.1799956,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959637,2026-03-19 22:33:57,BUY,Up,0.01,8.99978,0.0899978,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959637,2026-03-19 22:33:57,BUY,Up,0.01,8.99978,0.0899978,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959655,2026-03-19 22:34:15,BUY,Up,0.01,11.99971,0.11999710000000001,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959663,2026-03-19 22:34:23,BUY,Up,0.01,11.99971,0.11999710000000001,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959663,2026-03-19 22:34:23,BUY,Up,0.01,11.99971,0.11999710000000001,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959669,2026-03-19 22:34:29,BUY,Up,0.01,14.99964,0.1499964,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959671,2026-03-19 22:34:31,,,0.0,45.40445,0.0,"Bitcoin Up or Down - March 19, 6:15PM-6:20PM ET"
1773959687,2026-03-19 22:34:47,BUY,Up,0.01,11.99971,0.11999710000000001,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
1773959705,2026-03-19 22:35:05,SELL,Down,0.43,12.0,5.16,"Bitcoin Up or Down - March 19, 6:35PM-6:40PM ET"
1773959705,2026-03-19 22:35:05,SELL,Down,0.43,12.0,5.16,"Bitcoin Up or Down - March 19, 6:35PM-6:40PM ET"
1773959705,2026-03-19 22:35:05,SELL,Up,0.53,5.0,2.6500000000000004,"Bitcoin Up or Down - March 19, 6:35PM-6:40PM ET"
1773959707,2026-03-19 22:35:07,BUY,Down,0.46,12.79947,5.8877562,"Bitcoin Up or Down - March 19, 6:35PM-6:40PM ET"
1773959709,2026-03-19 22:35:09,SELL,Up,0.5,18.0,9.0,"Bitcoin Up or Down - March 19, 6:35PM-6:40PM ET"
1773959709,2026-03-19 22:35:09,SELL,Up,0.51,14.0,7.140000000000001,"Bitcoin Up or Down - March 19, 6:35PM-6:40PM ET"
1773959715,2026-03-19 22:35:15,SELL,Up,0.45,16.0,7.2,"Bitcoin Up or Down - March 19, 6:35PM-6:40PM ET"
1773959715,2026-03-19 22:35:15,SELL,Up,0.45,12.0,5.4,"Bitcoin Up or Down - March 19, 6:35PM-6:40PM ET"
1773959719,2026-03-19 22:35:19,,,0.5,700.0,350.0,"Bitcoin Up or Down - March 19, 6:45PM-6:50PM ET"
1773959719,2026-03-19 22:35:19,SELL,Up,0.41,15.0,6.1499999999999995,"Bitcoin Up or Down - March 19, 6:35PM-6:40PM ET"
1773959721,2026-03-19 22:35:21,SELL,Up,0.36,12.0,4.32,"Bitcoin Up or Down - March 19, 6:35PM-6:40PM ET"
