timestamp,time_utc,side,outcome,price,size,usdc,market
1774068215,2026-03-21 04:43:35,,,0.5,1000.0,500.0,"Bitcoin Up or Down - March 21, 12:45AM-12:50AM ET"
1774068255,2026-03-21 04:44:15,BUY,Up,0.14634146341463414,24.50403,3.5859556097560974,"Bitcoin Up or Down - March 21, 12:40AM-12:45AM ET"
1774068265,2026-03-21 04:44:25,BUY,Up,0.2,34.87536,6.975072000000001,"Bitcoin Up or Down - March 21, 12:40AM-12:45AM ET"
1774068303,2026-03-21 04:45:03,,,0.0,891.8,0.0,"Bitcoin Up or Down - March 21, 12:35AM-12:40AM ET"
1774068323,2026-03-21 04:45:23,SELL,Up,0.39,66.7,26.013,"Bitcoin Up or Down - March 21, 12:45AM-12:50AM ET"
1774068345,2026-03-21 04:45:45,BUY,Up,0.5,50.419689999999996,25.209844999999998,"Bitcoin Up or Down - March 21, 12:45AM-12:50AM ET"
1774068347,2026-03-21 04:45:47,SELL,Down,0.41,86.99,35.66589999999999,"Bitcoin Up or Down - March 21, 12:45AM-12:50AM ET"
1774068477,2026-03-21 04:47:57,SELL,Down,0.35,136.13,47.6455,"Bitcoin Up or Down - March 21, 12:45AM-12:50AM ET"
1774068515,2026-03-21 04:48:35,,,0.5,1000.0,500.0,"Bitcoin Up or Down - March 21, 12:50AM-12:55AM ET"
1774068545,2026-03-21 04:49:05,BUY,Down,0.5723067763963701,35.748143,20.45890448248646,"Bitcoin Up or Down - March 21, 12:45AM-12:50AM ET"
1774068547,2026-03-21 04:49:07,BUY,Up,0.42,37.92885,15.930116999999997,"Bitcoin Up or Down - March 21, 12:45AM-12:50AM ET"
1774068603,2026-03-21 04:50:03,,,0.0,1000.0,0.0,"Bitcoin Up or Down - March 21, 12:40AM-12:45AM ET"
1774068611,2026-03-21 04:50:11,SELL,Down,0.3,59.34,17.802,"Bitcoin Up or Down - March 21, 12:50AM-12:55AM ET"
1774068617,2026-03-21 04:50:17,SELL,Down,0.27,35.16,9.4932,"Bitcoin Up or Down - March 21, 12:50AM-12:55AM ET"
1774068639,2026-03-21 04:50:39,BUY,Down,0.45999999467181457,66.522986,30.600573205553196,"Bitcoin Up or Down - March 21, 12:50AM-12:55AM ET"
1774068641,2026-03-21 04:50:41,BUY,Down,0.5299999951559139,69.099868,36.62292970527429,"Bitcoin Up or Down - March 21, 12:50AM-12:55AM ET"
1774068731,2026-03-21 04:52:11,BUY,Down,0.5818508239428315,54.40314600000001,31.65451532518216,"Bitcoin Up or Down - March 21, 12:50AM-12:55AM ET"
1774068749,2026-03-21 04:52:29,BUY,Up,0.5514466283806632,43.874024,24.194182608292294,"Bitcoin Up or Down - March 21, 12:50AM-12:55AM ET"
1774068791,2026-03-21 04:53:11,SELL,Up,0.37,18.63,6.8931,"Bitcoin Up or Down - March 21, 12:50AM-12:55AM ET"
1774068815,2026-03-21 04:53:35,,,0.5,1000.0,500.0,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774068873,2026-03-21 04:54:33,SELL,Up,0.3,128.78,38.634,"Bitcoin Up or Down - March 21, 12:50AM-12:55AM ET"
1774068903,2026-03-21 04:55:03,,,0.0,812.628143,0.0,"Bitcoin Up or Down - March 21, 12:45AM-12:50AM ET"
1774068915,2026-03-21 04:55:15,BUY,Down,0.469553264604811,89.52712,42.03775146666666,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774068919,2026-03-21 04:55:19,SELL,Down,0.42,24.34,10.2228,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774068923,2026-03-21 04:55:23,SELL,Down,0.41,27.05,11.0905,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774068929,2026-03-21 04:55:29,SELL,Down,0.3,65.93,19.779,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774068951,2026-03-21 04:55:51,BUY,Down,0.4058996186312003,44.575275999999995,18.093087528780494,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774068963,2026-03-21 04:56:03,BUY,Down,0.46834128135620967,19.171147,8.978639551048255,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774068973,2026-03-21 04:56:13,BUY,Down,0.523550296325823,59.267818,31.029683676484943,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774068981,2026-03-21 04:56:21,BUY,Down,0.5899999924309206,50.771661,29.955279605705268,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774069009,2026-03-21 04:56:49,BUY,Up,0.4614664753232705,44.996496,20.76437441101764,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774069015,2026-03-21 04:56:55,SELL,Down,0.43,12.98,5.5814,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774069025,2026-03-21 04:57:05,SELL,Down,0.41,9.12,3.7391999999999994,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774069059,2026-03-21 04:57:39,SELL,Down,0.32495915985997664,34.28,11.1396,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774069081,2026-03-21 04:58:01,SELL,Down,0.25,17.58,4.395,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774069095,2026-03-21 04:58:15,BUY,Down,0.41999997394540783,18.905784999999998,7.940429207417481,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774069097,2026-03-21 04:58:17,BUY,Down,0.44999999458266415,27.264867000000002,12.26919000229706,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774069115,2026-03-21 04:58:35,,,0.5,1000.0,500.0,"Bitcoin Up or Down - March 21, 1:00AM-1:05AM ET"
1774069203,2026-03-21 05:00:03,,,0.0,896.464024,0.0,"Bitcoin Up or Down - March 21, 12:50AM-12:55AM ET"
1774069259,2026-03-21 05:00:59,SELL,Down,0.32620732464307883,32.22,10.510399999999999,"Bitcoin Up or Down - March 21, 1:00AM-1:05AM ET"
1774069261,2026-03-21 05:01:01,SELL,Down,0.29,5.0,1.45,"Bitcoin Up or Down - March 21, 1:00AM-1:05AM ET"
1774069279,2026-03-21 05:01:19,BUY,Down,0.4,7.934080000000001,3.1736320000000005,"Bitcoin Up or Down - March 21, 1:00AM-1:05AM ET"
1774069289,2026-03-21 05:01:29,SELL,Down,0.2697890495378052,42.19,11.3824,"Bitcoin Up or Down - March 21, 1:00AM-1:05AM ET"
1774069299,2026-03-21 05:01:39,SELL,Down,0.27,32.46,8.7642,"Bitcoin Up or Down - March 21, 1:00AM-1:05AM ET"
1774069357,2026-03-21 05:02:37,SELL,Down,0.198362007678089,70.33,13.9508,"Bitcoin Up or Down - March 21, 1:00AM-1:05AM ET"
1774069415,2026-03-21 05:03:35,,,0.5,1000.0,500.0,"Bitcoin Up or Down - March 21, 1:05AM-1:10AM ET"
1774069459,2026-03-21 05:04:19,BUY,Down,0.3546268174898561,9.183704,3.2567877222888613,"Bitcoin Up or Down - March 21, 1:00AM-1:05AM ET"
1774069477,2026-03-21 05:04:37,BUY,Down,0.4,13.28096,5.312384000000001,"Bitcoin Up or Down - March 21, 1:00AM-1:05AM ET"
1774069479,2026-03-21 05:04:39,BUY,Down,0.42,9.85165,4.137693,"Bitcoin Up or Down - March 21, 1:00AM-1:05AM ET"
1774069483,2026-03-21 05:04:43,BUY,Down,0.508708034601847,6.095465,3.1008120201343474,"Bitcoin Up or Down - March 21, 1:00AM-1:05AM ET"
1774069503,2026-03-21 05:05:03,,,0.0,1044.996496,0.0,"Bitcoin Up or Down - March 21, 12:55AM-1:00AM ET"
1774069535,2026-03-21 05:05:35,BUY,Down,0.5699999826442285,10.782957,6.146285302853462,"Bitcoin Up or Down - March 21, 1:05AM-1:10AM ET"
1774069569,2026-03-21 05:06:09,SELL,Down,0.33,5.0,1.6500000000000001,"Bitcoin Up or Down - March 21, 1:05AM-1:10AM ET"
1774069569,2026-03-21 05:06:09,SELL,Down,0.4350556117290192,39.56,17.2108,"Bitcoin Up or Down - March 21, 1:05AM-1:10AM ET"
1774069593,2026-03-21 05:06:33,SELL,Down,0.2991026289180991,79.12,23.665,"Bitcoin Up or Down - March 21, 1:05AM-1:10AM ET"
1774069595,2026-03-21 05:06:35,BUY,Down,0.29999999013157863,50.108075,15.032422005512402,"Bitcoin Up or Down - March 21, 1:05AM-1:10AM ET"
1774069619,2026-03-21 05:06:59,BUY,Down,0.4779925314189033,75.131312,35.912206011703425,"Bitcoin Up or Down - March 21, 1:05AM-1:10AM ET"
1774069621,2026-03-21 05:07:01,SELL,Up,0.39,58.47,22.8033,"Bitcoin Up or Down - March 21, 1:05AM-1:10AM ET"
1774069621,2026-03-21 05:07:01,SELL,Up,0.44,48.73,21.4412,"Bitcoin Up or Down - March 21, 1:05AM-1:10AM ET"
1774069629,2026-03-21 05:07:09,BUY,Up,0.5299999691534328,7.021444000000001,3.7213651034125563,"Bitcoin Up or Down - March 21, 1:05AM-1:10AM ET"
1774069715,2026-03-21 05:08:35,,,0.5,1000.0,500.0,"Bitcoin Up or Down - March 21, 1:10AM-1:15AM ET"
1774069769,2026-03-21 05:09:29,SELL,Up,0.29,5.58,1.6181999999999999,"Bitcoin Up or Down - March 21, 1:05AM-1:10AM ET"
1774069803,2026-03-21 05:10:03,,,0.0,1000.0,0.0,"Bitcoin Up or Down - March 21, 1:00AM-1:05AM ET"
1774069859,2026-03-21 05:10:59,SELL,Up,0.33537147954632346,78.47,26.3166,"Bitcoin Up or Down - March 21, 1:10AM-1:15AM ET"
1774070015,2026-03-21 05:13:35,,,0.5,1000.0,500.0,"Bitcoin Up or Down - March 21, 1:15AM-1:20AM ET"
1774070019,2026-03-21 05:13:39,SELL,Up,0.253691359352041,279.03,70.7875,"Bitcoin Up or Down - March 21, 1:10AM-1:15AM ET"
1774070103,2026-03-21 05:15:03,,,0.0,894.241444,0.0,"Bitcoin Up or Down - March 21, 1:05AM-1:10AM ET"
1774070109,2026-03-21 05:15:09,BUY,Up,0.41999999709728864,176.485236,74.12379860771429,"Bitcoin Up or Down - March 21, 1:15AM-1:20AM ET"
1774070115,2026-03-21 05:15:15,BUY,Up,0.5899999937566136,53.660976,31.65997550497379,"Bitcoin Up or Down - March 21, 1:15AM-1:20AM ET"
1774070119,2026-03-21 05:15:19,SELL,Down,0.3481967487849841,59.67,20.7769,"Bitcoin Up or Down - March 21, 1:15AM-1:20AM ET"
1774070121,2026-03-21 05:15:21,SELL,Down,0.3,45.64,13.692,"Bitcoin Up or Down - March 21, 1:15AM-1:20AM ET"
1774070125,2026-03-21 05:15:25,SELL,Down,0.2205252100840336,14.28,3.1491,"Bitcoin Up or Down - March 21, 1:15AM-1:20AM ET"
1774070315,2026-03-21 05:18:35,,,0.5,1000.0,500.0,"Bitcoin Up or Down - March 21, 1:20AM-1:25AM ET"
1774070403,2026-03-21 05:20:03,,,0.0,1000.0,0.0,"Bitcoin Up or Down - March 21, 1:10AM-1:15AM ET"
1774070429,2026-03-21 05:20:29,SELL,Up,0.4,12.66,5.064,"Bitcoin Up or Down - March 21, 1:20AM-1:25AM ET"
1774070467,2026-03-21 05:21:07,BUY,Up,0.5,64.69313,32.346565,"Bitcoin Up or Down - March 21, 1:20AM-1:25AM ET"
1774070481,2026-03-21 05:21:21,SELL,Down,0.31,60.86,18.8666,"Bitcoin Up or Down - March 21, 1:20AM-1:25AM ET"
1774070495,2026-03-21 05:21:35,SELL,Down,0.2,20.28,4.056,"Bitcoin Up or Down - March 21, 1:20AM-1:25AM ET"
