#,timestamp,time_utc,side,outcome,price,size,usdc,market
472,1774098999,2026-03-21 13:16:39,BUY,Down,0.2,53.44,10.688,"Ethereum Up or Down - March 21, 9:15AM-9:20AM ET"
473,1774099001,2026-03-21 13:16:41,BUY,Down,0.16,75.99,12.1584,"Ethereum Up or Down - March 21, 9:15AM-9:20AM ET"
474,1774099007,2026-03-21 13:16:47,BUY,Up,0.7200000226954207,21.149641,15.227742000000001,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
475,1774099009,2026-03-21 13:16:49,SELL,Down,0.3,101.0,30.299999999999997,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
476,1774099009,2026-03-21 13:16:49,BUY,Up,0.71,101.0,71.71,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
477,1774099009,2026-03-21 13:16:49,BUY,Up,0.72,79.85,57.492,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
478,1774099011,2026-03-21 13:16:51,BUY,Down,0.12000000442767683,9.034083,1.08409,"Ethereum Up or Down - March 21, 9:15AM-9:20AM ET"
479,1774099011,2026-03-21 13:16:51,BUY,Down,0.12,19.29545,2.315454,"Ethereum Up or Down - March 21, 9:15AM-9:20AM ET"
480,1774099011,2026-03-21 13:16:51,BUY,Down,0.12,1.53,0.18359999999999999,"Ethereum Up or Down - March 21, 9:15AM-9:20AM ET"
481,1774099011,2026-03-21 13:16:51,BUY,Down,0.12000000425121131,9.409083,1.1290900000000001,"Ethereum Up or Down - March 21, 9:15AM-9:20AM ET"
482,1774099011,2026-03-21 13:16:51,BUY,Down,0.12000001507495267,5.306816,0.6368180000000001,"Ethereum Up or Down - March 21, 9:15AM-9:20AM ET"
483,1774099011,2026-03-21 13:16:51,BUY,Down,0.12,20.0,2.4,"Ethereum Up or Down - March 21, 9:15AM-9:20AM ET"
484,1774099011,2026-03-21 13:16:51,BUY,Down,0.12000000158202297,25.284083,3.03409,"Ethereum Up or Down - March 21, 9:15AM-9:20AM ET"
485,1774099011,2026-03-21 13:16:51,BUY,Down,0.1200000035991831,11.113633,1.333636,"Ethereum Up or Down - March 21, 9:15AM-9:20AM ET"
486,1774099013,2026-03-21 13:16:53,BUY,Up,0.7400000503753991,12.704614,9.401415,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
487,1774099017,2026-03-21 13:16:57,BUY,Down,0.1600000022505028,17.773806,2.843809,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
488,1774099017,2026-03-21 13:16:57,BUY,Down,0.16000000336000167,11.904756,1.9047610000000001,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
489,1774099017,2026-03-21 13:16:57,BUY,Down,0.17,57.28,9.7376,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
490,1774099017,2026-03-21 13:16:57,BUY,Down,0.17000009130017255,1.204817,0.204819,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
491,1774099017,2026-03-21 13:16:57,BUY,Down,0.17000006073190038,1.481923,0.251927,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
492,1774099017,2026-03-21 13:16:57,BUY,Down,0.17000009130017255,1.204817,0.204819,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
493,1774099017,2026-03-21 13:16:57,BUY,Down,0.17,10.0,1.7000000000000002,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
494,1774099017,2026-03-21 13:16:57,BUY,Down,0.17000000301993934,29.801923,5.066326999999999,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
495,1774099019,2026-03-21 13:16:59,BUY,Down,0.16000000504000123,23.809518,3.809523,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
496,1774099019,2026-03-21 13:16:59,BUY,Down,0.16,1.190475,0.190476,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
497,1774099019,2026-03-21 13:16:59,BUY,Down,0.16,6.56,1.0495999999999999,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
498,1774099021,2026-03-21 13:17:01,BUY,Down,0.12,10.125,1.2149999999999999,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
499,1774099021,2026-03-21 13:17:01,BUY,Down,0.12,5.91,0.7091999999999999,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
500,1774099021,2026-03-21 13:17:01,BUY,Down,0.12,14.96,1.7952000000000001,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
501,1774099021,2026-03-21 13:17:01,BUY,Down,0.12,25.0,3.0,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
502,1774099023,2026-03-21 13:17:03,BUY,Down,0.12,45.0,5.3999999999999995,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
503,1774099025,2026-03-21 13:17:05,BUY,Down,0.16770220187486373,91.29317999999999,15.31006730215827,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
504,1774099025,2026-03-21 13:17:05,BUY,Down,0.16,29.99,4.7984,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
505,1774099025,2026-03-21 13:17:05,BUY,Down,0.16,5.0,0.8,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
506,1774099025,2026-03-21 13:17:05,BUY,Down,0.16,10.0,1.6,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
507,1774099025,2026-03-21 13:17:05,BUY,Down,0.16,12.67,2.0272,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
508,1774099025,2026-03-21 13:17:05,BUY,Down,0.17,9.26,1.5742,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
509,1774099025,2026-03-21 13:17:05,BUY,Down,0.28,12.0,3.3600000000000003,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
510,1774099025,2026-03-21 13:17:05,BUY,Down,0.28,12.0,3.3600000000000003,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
511,1774099027,2026-03-21 13:17:07,BUY,Down,0.25,10.0,2.5,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
512,1774099027,2026-03-21 13:17:07,BUY,Down,0.25,27.75,6.9375,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
513,1774099027,2026-03-21 13:17:07,BUY,Down,0.11000000121374558,32.955836,3.625142,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
514,1774099027,2026-03-21 13:17:07,BUY,Down,0.13,101.0,13.13,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
515,1774099027,2026-03-21 13:17:07,BUY,Down,0.14,101.0,14.14,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
516,1774099027,2026-03-21 13:17:07,BUY,Down,0.15,101.0,15.149999999999999,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
517,1774099027,2026-03-21 13:17:07,BUY,Down,0.16,43.34,6.934400000000001,"Bitcoin Up or Down - March 21, 9:15AM-9:20AM ET"
518,1774099087,2026-03-21 13:18:07,,,0.0,398.444116,0.0,"Ethereum Up or Down - March 21, 9:10AM-9:15AM ET"
519,1774099087,2026-03-21 13:18:07,,,0.0,0.0,0.0,"Ethereum Up or Down - March 21, 9:10AM-9:15AM ET"
520,1774099087,2026-03-21 13:18:07,,,0.0,0.0,0.0,"Ethereum Up or Down - March 21, 9:05AM-9:10AM ET"
521,1774099087,2026-03-21 13:18:07,,,0.0,0.0,0.0,"Ethereum Up or Down - March 21, 9:00AM-9:05AM ET"
522,1774099087,2026-03-21 13:18:07,,,0.0,1238.594997,0.0,"Bitcoin Up or Down - March 21, 9:05AM-9:10AM ET"
523,1774099087,2026-03-21 13:18:07,,,0.0,0.0,0.0,"Bitcoin Up or Down - March 21, 9:10AM-9:15AM ET"
524,1774099087,2026-03-21 13:18:07,,,0.0,0.0,0.0,"Bitcoin Up or Down - March 21, 9:05AM-9:10AM ET"
525,1774099087,2026-03-21 13:18:07,,,0.0,1672.491371,0.0,"Bitcoin Up or Down - March 21, 9:10AM-9:15AM ET"
526,1774099087,2026-03-21 13:18:07,,,0.0,0.0,0.0,"Bitcoin Up or Down - March 21, 9:00AM-9:05AM ET"
527,1774099087,2026-03-21 13:18:07,,,0.0,3066.154678,0.0,"Bitcoin Up or Down - March 21, 9:00AM-9:05AM ET"
528,1774099091,2026-03-21 13:18:11,,,0.0,33.861427,0.0,"Ethereum Up or Down - March 21, 9:00AM-9:15AM ET"
529,1774099091,2026-03-21 13:18:11,,,0.0,0.0,0.0,"Ethereum Up or Down - March 21, 9:00AM-9:15AM ET"
530,1774099091,2026-03-21 13:18:11,,,0.0,119.0,0.0,"Ethereum Up or Down - March 21, 9:05AM-9:10AM ET"
531,1774099091,2026-03-21 13:18:11,,,0.0,0.0,0.0,"Bitcoin Up or Down - March 21, 9:00AM-9:15AM ET"
532,1774099091,2026-03-21 13:18:11,,,0.0,211.9389,0.0,"Bitcoin Up or Down - March 21, 9:00AM-9:15AM ET"
533,1774099091,2026-03-21 13:18:11,,,0.0,260.164178,0.0,"Ethereum Up or Down - March 21, 9:00AM-9:05AM ET"
534,1774099103,2026-03-21 13:18:23,BUY,Up,0.75,4.0,3.0,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
535,1774099107,2026-03-21 13:18:27,BUY,Up,0.75,28.0,21.0,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
536,1774099107,2026-03-21 13:18:27,BUY,Up,0.75,12.0,9.0,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
537,1774099131,2026-03-21 13:18:51,BUY,Up,0.76,42.64236,32.4081936,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
538,1774099149,2026-03-21 13:19:09,BUY,Down,0.11,1.84,0.2024,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
539,1774099167,2026-03-21 13:19:27,BUY,Down,0.11,44.89218,4.9381398,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
540,1774099169,2026-03-21 13:19:29,BUY,Down,0.11,44.89218,4.9381398,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
541,1774099171,2026-03-21 13:19:31,BUY,Down,0.08,44.0,3.52,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
542,1774099175,2026-03-21 13:19:35,BUY,Down,0.0984375,31.937,3.1437984375,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
543,1774099175,2026-03-21 13:19:35,BUY,Down,0.12,31.91079,3.8292947999999996,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
544,1774099175,2026-03-21 13:19:35,BUY,Down,0.09,8.76,0.7884,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
545,1774099175,2026-03-21 13:19:35,BUY,Down,0.09,36.179230000000004,3.2561307000000004,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
546,1774099177,2026-03-21 13:19:37,BUY,Down,0.12,31.91079,3.8292947999999996,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
547,1774099183,2026-03-21 13:19:43,BUY,Down,0.11,21.57818,2.3735998,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
548,1774099183,2026-03-21 13:19:43,BUY,Down,0.08,45.93771,3.6750168000000003,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
549,1774099185,2026-03-21 13:19:45,BUY,Down,0.11,15.0,1.65,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
550,1774099185,2026-03-21 13:19:45,BUY,Down,0.11,9.37,1.0307,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
551,1774099207,2026-03-21 13:20:07,BUY,Down,0.12,7.88,0.9456,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
552,1774099207,2026-03-21 13:20:07,BUY,Down,0.5300000475662717,8.829786,4.679787,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
553,1774099217,2026-03-21 13:20:17,BUY,Up,0.2900000046557379,34.366196,9.966197000000001,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
554,1774099217,2026-03-21 13:20:17,BUY,Up,0.29000001705194106,9.383096,2.721098,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
555,1774099217,2026-03-21 13:20:17,BUY,Up,0.3,21.04,6.311999999999999,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
556,1774099217,2026-03-21 13:20:17,BUY,Up,0.30000001425662465,7.014283,2.104285,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
557,1774099217,2026-03-21 13:20:17,BUY,Up,0.30000002910604,6.871426,2.061428,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
558,1774099217,2026-03-21 13:20:17,BUY,Up,0.30000001607348026,12.442856,3.7328570000000005,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
559,1774099217,2026-03-21 13:20:17,BUY,Up,0.31000002770554913,7.579709,2.34971,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
560,1774099217,2026-03-21 13:20:17,BUY,Up,0.3,7.05714,2.117142,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
561,1774099217,2026-03-21 13:20:17,BUY,Up,0.3,6.7,2.01,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
562,1774099217,2026-03-21 13:20:17,BUY,Up,0.31000003763637135,5.579709,1.72971,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
563,1774099217,2026-03-21 13:20:17,BUY,Up,0.30000001146601224,17.442856,5.232857,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
564,1774099217,2026-03-21 13:20:17,BUY,Up,0.3,9.835,2.9505000000000003,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
565,1774099217,2026-03-21 13:20:17,BUY,Up,0.31,2.95,0.9145000000000001,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
566,1774099217,2026-03-21 13:20:17,BUY,Up,0.3,12.55714,3.7671419999999998,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
567,1774099217,2026-03-21 13:20:17,BUY,Up,0.3100000162453548,11.695651,3.6256519999999997,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
568,1774099217,2026-03-21 13:20:17,BUY,Up,0.31,11.7971,3.657101,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
569,1774099217,2026-03-21 13:20:17,BUY,Up,0.31000001247740033,8.01449,2.4844920000000004,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
570,1774099217,2026-03-21 13:20:17,BUY,Up,0.31000001110432895,26.115941,8.095941999999999,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
571,1774099217,2026-03-21 13:20:17,BUY,Up,0.31000000220212787,27.246374,8.446375999999999,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
572,1774099219,2026-03-21 13:20:19,BUY,Down,0.710000065036774,9.379309,6.65931,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
573,1774099219,2026-03-21 13:20:19,BUY,Up,0.29,25.35,7.3515,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
574,1774099219,2026-03-21 13:20:19,BUY,Down,0.69,72.71,50.16989999999999,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
575,1774099219,2026-03-21 13:20:19,BUY,Down,0.71,20.0,14.2,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
576,1774099219,2026-03-21 13:20:19,BUY,Down,0.69,11.6,8.004,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
577,1774099219,2026-03-21 13:20:19,BUY,Up,0.2900000155191304,12.88732,3.737323,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
578,1774099219,2026-03-21 13:20:19,BUY,Up,0.29,14.0,4.06,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
579,1774099219,2026-03-21 13:20:19,BUY,Down,0.6900002037798617,3.140644,2.167045,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
580,1774099219,2026-03-21 13:20:19,BUY,Down,0.6900000450549231,13.539031,9.341932,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
581,1774099221,2026-03-21 13:20:21,BUY,Down,0.71,11.42,8.1082,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
582,1774099221,2026-03-21 13:20:21,BUY,Down,0.71,8.02,5.6941999999999995,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
583,1774099221,2026-03-21 13:20:21,BUY,Down,0.7100001085329838,4.146205,2.943806,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
584,1774099221,2026-03-21 13:20:21,BUY,Down,0.71,5.0,3.55,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
585,1774099221,2026-03-21 13:20:21,BUY,Down,0.71,6.4,4.544,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
586,1774099221,2026-03-21 13:20:21,BUY,Down,0.71,5.0,3.55,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
587,1774099221,2026-03-21 13:20:21,BUY,Down,0.7100000359600027,17.241378,12.241379,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
588,1774099221,2026-03-21 13:20:21,BUY,Down,0.71,9.38,6.659800000000001,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
589,1774099221,2026-03-21 13:20:21,BUY,Down,0.71,5.0,3.55,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
590,1774099221,2026-03-21 13:20:21,BUY,Up,0.29,5.0,1.45,"Ethereum Up or Down - March 21, 9:20AM-9:25AM ET"
591,1774099227,2026-03-21 13:20:27,BUY,Down,0.69,101.0,69.69,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
592,1774099227,2026-03-21 13:20:27,BUY,Down,0.7,101.0,70.69999999999999,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
593,1774099239,2026-03-21 13:20:39,BUY,Down,0.67,0.27,0.18090000000000003,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
594,1774099239,2026-03-21 13:20:39,BUY,Down,0.67,100.73,67.48910000000001,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
595,1774099245,2026-03-21 13:20:45,BUY,Down,0.71,101.0,71.71,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
596,1774099245,2026-03-21 13:20:45,BUY,Down,0.72,101.0,72.72,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
597,1774099253,2026-03-21 13:20:53,BUY,Down,0.29,4.98,1.4442,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
598,1774099253,2026-03-21 13:20:53,BUY,Down,0.29,15.0,4.35,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
599,1774099253,2026-03-21 13:20:53,BUY,Down,0.29,7.19,2.0851,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
600,1774099253,2026-03-21 13:20:53,BUY,Down,0.3,58.34953,17.504859,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
601,1774099263,2026-03-21 13:21:03,BUY,Down,0.42,42.0,17.64,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
602,1774099267,2026-03-21 13:21:07,BUY,Up,0.12,43.0,5.16,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
603,1774099267,2026-03-21 13:21:07,BUY,Up,0.12000003520017459,1.136358,0.13636299999999998,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
604,1774099267,2026-03-21 13:21:07,BUY,Up,0.12000001582023155,5.056816,0.6068180000000001,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
605,1774099267,2026-03-21 13:21:07,BUY,Up,0.12,11.0,1.3199999999999998,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
606,1774099267,2026-03-21 13:21:07,BUY,Up,0.12,5.0,0.6,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
607,1774099267,2026-03-21 13:21:07,BUY,Up,0.12,5.0,0.6,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
608,1774099267,2026-03-21 13:21:07,BUY,Up,0.1200000024233747,16.505908,1.980709,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
609,1774099269,2026-03-21 13:21:09,BUY,Up,0.12,5.0,0.6,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
610,1774099269,2026-03-21 13:21:09,BUY,Up,0.12,9.29,1.1147999999999998,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
611,1774099277,2026-03-21 13:21:17,BUY,Up,0.09,9.67,0.8703,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
612,1774099277,2026-03-21 13:21:17,BUY,Up,0.09,91.3201,8.218809,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
613,1774099307,2026-03-21 13:21:47,SELL,Down,0.39,54.0,21.060000000000002,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
614,1774099307,2026-03-21 13:21:47,SELL,Down,0.35,4.0,1.4,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
615,1774099307,2026-03-21 13:21:47,SELL,Down,0.35,20.0,7.0,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
616,1774099307,2026-03-21 13:21:47,SELL,Down,0.38,9.02,3.4276,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
617,1774099307,2026-03-21 13:21:47,SELL,Down,0.35,20.0,7.0,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
618,1774099307,2026-03-21 13:21:47,SELL,Down,0.35,10.0,3.5,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
619,1774099309,2026-03-21 13:21:49,SELL,Down,0.38,44.98,17.092399999999998,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
620,1774099311,2026-03-21 13:21:51,BUY,Down,0.84,101.0,84.84,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
621,1774099311,2026-03-21 13:21:51,BUY,Down,0.83,101.0,83.83,"Bitcoin Up or Down - March 21, 9:20AM-9:25AM ET"
622,1774099321,2026-03-21 13:22:01,BUY,Up,0.51,58.07887,29.6202237,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
623,1774099329,2026-03-21 13:22:09,BUY,Up,0.410000022417965,9.813558,4.023559,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
624,1774099329,2026-03-21 13:22:09,BUY,Up,0.410000023944812,10.440675,4.280677,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
625,1774099329,2026-03-21 13:22:09,BUY,Up,0.42,13.33,5.5986,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
626,1774099329,2026-03-21 13:22:09,BUY,Up,0.42,2.67,1.1214,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
627,1774099329,2026-03-21 13:22:09,BUY,Up,0.42,40.0,16.8,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
628,1774099333,2026-03-21 13:22:13,BUY,Up,0.21,36.93,7.7553,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
629,1774099333,2026-03-21 13:22:13,BUY,Up,0.22,40.0,8.8,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
630,1774099333,2026-03-21 13:22:13,BUY,Up,0.23,40.0,9.200000000000001,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
631,1774099333,2026-03-21 13:22:13,BUY,Up,0.24,40.0,9.6,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
632,1774099333,2026-03-21 13:22:13,BUY,Up,0.25,38.0,9.5,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
633,1774099391,2026-03-21 13:23:11,BUY,Down,0.72,5.0,3.5999999999999996,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
634,1774099437,2026-03-21 13:23:57,BUY,Down,0.66,44.0,29.040000000000003,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
635,1774099443,2026-03-21 13:24:03,BUY,Down,0.6840697674418604,42.4979,29.07152856976744,"Bitcoin Up or Down - March 21, 9:15AM-9:30AM ET"
636,1774099469,2026-03-21 13:24:29,BUY,Up,0.08,1.02,0.0816,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
637,1774099469,2026-03-21 13:24:29,BUY,Up,0.08,24.51,1.9608,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
638,1774099469,2026-03-21 13:24:29,BUY,Up,0.08,13.47,1.0776000000000001,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
639,1774099505,2026-03-21 13:25:05,BUY,Up,0.52,4.02,2.0904,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
640,1774099505,2026-03-21 13:25:05,BUY,Up,0.5200000494845565,4.041665,2.101666,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
641,1774099505,2026-03-21 13:25:05,BUY,Up,0.5019369417841386,91.47802,45.916197599268266,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
642,1774099505,2026-03-21 13:25:05,BUY,Up,0.5,99.42188,49.71094,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
643,1774099507,2026-03-21 13:25:07,BUY,Up,0.48,36.0,17.28,"Bitcoin Up or Down - March 21, 9:25AM-9:30AM ET"
644,1774099507,2026-03-21 13:25:07,BUY,Up,0.48,35.0,16.8,"Bitcoin Up or Down - March 21, 9:25AM-9:30AM ET"
645,1774099507,2026-03-21 13:25:07,BUY,Up,0.6100000226200032,12.820511,7.820512,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
646,1774099507,2026-03-21 13:25:07,BUY,Up,0.26,32.0,8.32,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
647,1774099507,2026-03-21 13:25:07,BUY,Up,0.61,6.0,3.66,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
648,1774099507,2026-03-21 13:25:07,BUY,Up,0.48,30.0,14.399999999999999,"Bitcoin Up or Down - March 21, 9:25AM-9:30AM ET"
649,1774099507,2026-03-21 13:25:07,BUY,Up,0.26,3.35,0.8710000000000001,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
650,1774099507,2026-03-21 13:25:07,BUY,Up,0.26,2.62548,0.6826248,"Ethereum Up or Down - March 21, 9:15AM-9:30AM ET"
651,1774099511,2026-03-21 13:25:11,BUY,Down,0.3700002079615002,1.634918,0.60492,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
652,1774099511,2026-03-21 13:25:11,BUY,Down,0.37,1.5873,0.587301,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
653,1774099511,2026-03-21 13:25:11,BUY,Down,0.370000010808826,6.476189,2.39619,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
654,1774099515,2026-03-21 13:25:15,BUY,Down,0.3500000812501253,1.846151,0.6461530000000001,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
655,1774099515,2026-03-21 13:25:15,BUY,Down,0.35,12.0,4.199999999999999,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
656,1774099515,2026-03-21 13:25:15,BUY,Down,0.35,12.0,4.199999999999999,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
657,1774099517,2026-03-21 13:25:17,BUY,Down,0.3500000054166668,46.153845,16.153845999999998,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
658,1774099521,2026-03-21 13:25:21,BUY,Down,0.3400001056000359,3.030302,1.030303,"Ethereum Up or Down - March 21, 9:25AM-9:30AM ET"
