timestamp,side,outcome,price,size,usdc,market
2026-03-19 22:32:35.000,BUY,Up,0.22000057073824994,0.210254,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:35.000,BUY,Up,0.24,0.12,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:35.000,BUY,Up,0.2400000366265484,3.276312,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:35.000,BUY,Up,0.13000001466745936,8.181376,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:35.000,BUY,Up,0.24000000325473447,61.448945,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:35.000,BUY,Up,0.22000012880779088,1.397431,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:33.000,BUY,Up,0.3700000078461452,24.215713,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:33.000,BUY,Up,0.2,20,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:31.000,BUY,Up,0.37,41,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:31.000,BUY,Up,0.37,9.78,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:29.000,BUY,Up,0.38,30,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:29.000,BUY,Up,0.38,11.24,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:29.000,BUY,Up,0.38,33.76,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:29.000,BUY,Up,0.17000003920653808,2.040476,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:27.000,BUY,Down,0.75,4.8,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:27.000,BUY,Down,0.56,2.15,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:27.000,BUY,Down,0.5600000319471977,13.772726,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:27.000,BUY,Down,0.5600000394618976,5.06818,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:27.000,BUY,Down,0.75,6.96,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:27.000,BUY,Down,0.75,9.24,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:21.000,BUY,Up,0.4200000734667063,5.172411,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:21.000,BUY,Up,0.42,7.06,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:21.000,BUY,Up,0.4200000734667063,5.172411,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:21.000,BUY,Up,0.4200000570492059,3.155171,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:21.000,BUY,Up,0.42000028642079035,0.418964,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:19.000,BUY,Down,0.78,5,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:19.000,BUY,Up,0.58,13.66,0,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:17.000,BUY,Up,0.5800002239256119,1.429046,0,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:17.000,BUY,Up,0.58,5,0,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:17.000,BUY,Up,0.58,5,0,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:07.000,BUY,Up,0.11,52.43,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:07.000,BUY,Up,0.09,21,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:07.000,BUY,Up,0.11,22.57,0,"Bitcoin Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:05.000,BUY,Up,0.07,4.11,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:05.000,BUY,Down,0.7100001334000721,3.448274,0,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:32:05.000,BUY,Up,0.07000000462166225,6.491171,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:59.000,BUY,Up,0.19000003834322748,4.172836,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:53.000,BUY,Up,0.13000006525015823,1.379307,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:51.000,BUY,Up,0.13,21,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:45.000,BUY,Up,0.11000001146908679,4.359545,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:45.000,BUY,Up,0.16,3,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:45.000,BUY,Up,0.11,5,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:41.000,BUY,Up,0.11,6.06,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:41.000,BUY,Up,0.17,21,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:35.000,BUY,Up,0.18000001640001606,1.219511,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:35.000,BUY,Up,0.18,5.82,0,"XRP Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:31.000,BUY,Up,0.1,5.55555,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:31.000,BUY,Up,0.1,5,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:29.000,BUY,Up,0.1,5,0,"Solana Up or Down - March 19, 6:30PM-6:35PM ET"
2026-03-19 22:31:23.000,BUY,Up,0.23,4,0,"Ethereum Up or Down - March 19, 6:30PM-6:35PM ET"
