timestamp,time_utc,side,outcome,price,size,usdc,market
1774117113,2026-03-21 18:18:33,BUY,Up,0.34000001805970326,12.181817,4.141818000000001,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117113,2026-03-21 18:18:33,BUY,Up,0.2999999121951048,6.758002,2.027400006614343,"Solana Up or Down - March 21, 2:15PM-2:20PM ET"
1774117113,2026-03-21 18:18:33,BUY,Up,0.34000004950000867,6.060605,2.060606,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117115,2026-03-21 18:18:35,BUY,Up,0.3,6.725029999999999,2.0175089999999996,"Solana Up or Down - March 21, 2:15PM-2:20PM ET"
1774117115,2026-03-21 18:18:35,BUY,Up,0.32654351576814633,5.173355,1.6893255300167187,"Solana Up or Down - March 21, 2:15PM-2:20PM ET"
1774117115,2026-03-21 18:18:35,BUY,Up,0.32,6.11426,1.9565632,"Solana Up or Down - March 21, 2:15PM-2:20PM ET"
1774117117,2026-03-21 18:18:37,BUY,Down,0.559999992443778,46.919726000000004,26.275046205464136,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117117,2026-03-21 18:18:37,BUY,Down,0.5599999980919931,20.646084,11.561807000607129,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117133,2026-03-21 18:18:53,BUY,Up,0.3,5.834960000000001,1.750488,"Solana Up or Down - March 21, 2:15PM-2:20PM ET"
1774117135,2026-03-21 18:18:55,BUY,Up,0.2999999085365575,5.4064049999999995,1.621921005511587,"Solana Up or Down - March 21, 2:15PM-2:20PM ET"
1774117145,2026-03-21 18:19:05,BUY,Up,0.30999990047366377,6.058931,1.878268006976796,"Solana Up or Down - March 21, 2:15PM-2:20PM ET"
1774117145,2026-03-21 18:19:05,BUY,Up,0.3099998853178952,5.516814,1.7102117073201586,"Solana Up or Down - March 21, 2:15PM-2:20PM ET"
1774117149,2026-03-21 18:19:09,BUY,Up,0.720000062693778,8.294284,5.971884999999999,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117151,2026-03-21 18:19:11,BUY,Up,0.72,3.78,2.7215999999999996,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117159,2026-03-21 18:19:19,BUY,Up,0.7200000225107005,30.207856,21.749657,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117159,2026-03-21 18:19:19,BUY,Up,0.73,50.0,36.5,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117163,2026-03-21 18:19:23,BUY,Down,0.2656140350877193,22.58312,5.9983936280701755,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117163,2026-03-21 18:19:23,BUY,Down,0.16,5.92314,0.9477024000000001,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117165,2026-03-21 18:19:25,BUY,Down,0.3,1.26,0.378,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117165,2026-03-21 18:19:25,BUY,Up,0.65,12.8,8.32,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117165,2026-03-21 18:19:25,BUY,Down,0.3000000583334257,1.714283,0.514285,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117165,2026-03-21 18:19:25,BUY,Down,0.3,10.0,3.0,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117165,2026-03-21 18:19:25,BUY,Down,0.3,17.42857,5.228571,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117167,2026-03-21 18:19:27,BUY,Up,0.65,12.8,8.32,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117167,2026-03-21 18:19:27,BUY,Up,0.6773421439060205,6.728689999999999,4.5576253102790005,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117167,2026-03-21 18:19:27,BUY,Up,0.65,22.19,14.4235,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117169,2026-03-21 18:19:29,BUY,Down,0.26,4.08,1.0608,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117171,2026-03-21 18:19:31,BUY,Down,0.275,25.3456,6.970040000000001,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117173,2026-03-21 18:19:33,BUY,Down,0.31,4.94281,1.5322711,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117173,2026-03-21 18:19:33,BUY,Down,0.30483870967741933,24.52158,7.4751268064516125,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117173,2026-03-21 18:19:33,BUY,Down,0.28999994798912565,12.555164000000001,3.640996906994943,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117173,2026-03-21 18:19:33,BUY,Down,0.28,7.83,2.1924,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117183,2026-03-21 18:19:43,BUY,Up,0.74,5.9,4.3660000000000005,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117183,2026-03-21 18:19:43,BUY,Up,0.74,26.2,19.387999999999998,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117185,2026-03-21 18:19:45,BUY,Up,0.74,10.0,7.4,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117185,2026-03-21 18:19:45,BUY,Up,0.13999996994764255,27.186833,3.8061558029715767,"Solana Up or Down - March 21, 2:15PM-2:20PM ET"
1774117185,2026-03-21 18:19:45,BUY,Up,0.09494296828641129,28.385635,2.695016443594646,"Solana Up or Down - March 21, 2:15PM-2:20PM ET"
1774117193,2026-03-21 18:19:53,BUY,Up,0.9700004114288066,2.333332,2.263333,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.98,52.32148,51.2750504,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.949999917985595,7.311668,6.946084000337899,"XRP Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.9499998941831539,8.500472,8.075447500506863,"XRP Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.9499999250788546,10.004885,9.504640000422556,"XRP Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.95,9.99436,9.494642,"XRP Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.92,6.426065,5.911979800000001,"XRP Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.9499999466291994,6.554203,6.2264925001969385,"XRP Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.9499998237113002,5.102392,4.847271500505949,"XRP Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.91999999247443,5.308022,4.883380200054109,"XRP Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.99,49.99878,49.4987922,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.92,7.21847,6.6409924,"XRP Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.99,49.99878,49.4987922,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.99,52.32192,51.7987008,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.98,52.32148,51.2750504,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.99,47.61884,47.1426516,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.99,49.99878,49.4987922,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117195,2026-03-21 18:19:55,BUY,Up,0.99,52.32192,51.7987008,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117197,2026-03-21 18:19:57,BUY,Up,0.9542841421901754,6.085435,5.80723411882907,"XRP Up or Down - March 21, 2:15PM-2:20PM ET"
1774117209,2026-03-21 18:20:09,,,0.0,167.567845,0.0,"XRP Up or Down - March 21, 2:10PM-2:15PM ET"
1774117209,2026-03-21 18:20:09,,,0.0,372.857117,0.0,"Ethereum Up or Down - March 21, 2:10PM-2:15PM ET"
1774117209,2026-03-21 18:20:09,,,0.0,102.706308,0.0,"Solana Up or Down - March 21, 2:10PM-2:15PM ET"
1774117229,2026-03-21 18:20:29,,,0.0,510.180599,0.0,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117507,2026-03-21 18:25:07,BUY,Up,0.46,50.0,23.0,"Ethereum Up or Down - March 21, 2:25PM-2:30PM ET"
1774117507,2026-03-21 18:25:07,BUY,Down,0.5500000642857313,5.444443,2.9944439999999997,"Ethereum Up or Down - March 21, 2:25PM-2:30PM ET"
1774117509,2026-03-21 18:25:09,BUY,Down,0.55,44.55,24.5025,"Ethereum Up or Down - March 21, 2:25PM-2:30PM ET"
1774117509,2026-03-21 18:25:09,,,0.0,193.337048,0.0,"Ethereum Up or Down - March 21, 2:15PM-2:20PM ET"
1774117509,2026-03-21 18:25:09,,,0.0,103.703304,0.0,"XRP Up or Down - March 21, 2:15PM-2:20PM ET"
1774117509,2026-03-21 18:25:09,,,0.0,58.78939,0.0,"Solana Up or Down - March 21, 2:15PM-2:20PM ET"
1774117513,2026-03-21 18:25:13,BUY,Up,0.45,50.0,22.5,"Ethereum Up or Down - March 21, 2:25PM-2:30PM ET"
1774117519,2026-03-21 18:25:19,BUY,Up,0.44,50.0,22.0,"Ethereum Up or Down - March 21, 2:25PM-2:30PM ET"
